scenario,calibration,exit_mode,replication,seed,survival_rate,mean_welfare
cooperative,high,endogenous,55,888663,0.0667,-3.7346
cooperative,high,endogenous,56,360664,0.0667,-3.0685
cooperative,high,endogenous,57,633053,0.1333,-1.5045
cooperative,high,endogenous,58,277371,0.0667,-3.3928
cooperative,high,endogenous,59,846336,0.0333,-2.852
cooperative,high,endogenous,60,45562,0.1667,-3.6435
cooperative,high,endogenous,61,765180,0.1,-3.4345
cooperative,high,endogenous,62,481742,0.1333,-4.1862
cooperative,high,endogenous,63,562276,0.1,-3.4067
cooperative,high,endogenous,64,130890,0.1667,-1.4405
cooperative,high,endogenous,65,967097,0.1667,-2.0044
cooperative,high,endogenous,66,396923,0.0333,-4.4977
cooperative,high,endogenous,67,82628,0.0667,0.6226
cooperative,high,endogenous,68,578857,0.0667,-2.0183
cooperative,high,endogenous,69,307420,0.2,-2.5221
cooperative,high,endogenous,70,869694,0.1,0.2467
cooperative,high,endogenous,71,659177,0.1333,-5.3011
cooperative,high,endogenous,72,648565,0.0667,-6.3241
cooperative,high,endogenous,73,928464,0.1333,-4.1717
cooperative,high,endogenous,74,903566,0.0667,-4.2178
cooperative,high,endogenous,75,379202,0.2,-0.9514
cooperative,high,endogenous,76,605398,0.0667,-2.9512
cooperative,high,endogenous,77,201630,0.1333,-4.3183
cooperative,high,endogenous,78,738798,0.0333,-4.6859
cooperative,high,endogenous,79,72934,0.1667,-2.155
cooperative,high,endogenous,80,48051,0.1667,-0.3495
cooperative,high,endogenous,81,693385,0.1,-3.667
cooperative,high,endogenous,82,238969,0.1,-2.9786
cooperative,high,endogenous,83,810621,0.0333,-4.5369
cooperative,high,endogenous,84,303446,0.0667,-1.0724
cooperative,high,endogenous,85,83668,0.2667,-5.6467
cooperative,high,endogenous,86,896866,0.2,1.4322
cooperative,high,endogenous,87,244099,0.0667,-3.2905
cooperative,high,endogenous,88,908574,0.1667,-3.4696
cooperative,high,endogenous,89,105908,0.1,-4.1928
cooperative,high,endogenous,90,398592,0.0667,-2.9397
cooperative,high,endogenous,91,291477,0.1,-3.8171
cooperative,high,endogenous,92,475436,0.0,-3.6718
cooperative,high,endogenous,93,666564,0.1,-1.1416
cooperative,high,endogenous,94,874629,0.1333,-0.7001
cooperative,high,endogenous,95,382555,0.1333,-2.3153
cooperative,high,endogenous,96,170556,0.2667,-2.352
cooperative,high,endogenous,97,388163,0.1333,-4.2949
cooperative,high,endogenous,98,372529,0.1667,0.5413
cooperative,high,endogenous,99,219685,0.2,0.1689
cooperative,high,endogenous,100,702730,0.2333,-2.3082
cooperative,high,endogenous,101,279947,0.0333,-2.8528
cooperative,high,endogenous,102,735912,0.1,-2.8192
cooperative,high,endogenous,103,982154,0.1333,-2.4044
cooperative,high,endogenous,104,716752,0.0667,-3.4113
cooperative,high,endogenous,105,679515,0.1,-3.8389
cooperative,high,endogenous,106,74871,0.2,-2.8413
cooperative,high,endogenous,107,638721,0.1,-3.4989
cooperative,high,endogenous,108,665823,0.0667,-4.3913
cooperative,high,endogenous,109,179452,0.0667,-3.7625
cooperative,high,endogenous,110,560087,0.1,-1.3562
cooperative,high,endogenous,111,764545,0.0667,-2.6128
cooperative,high,endogenous,112,256703,0.0333,-3.6776
cooperative,high,endogenous,113,171340,0.0333,-3.4011
cooperative,high,endogenous,114,484715,0.1,-2.0985
cooperative,high,endogenous,115,397888,0.1,0.3961
cooperative,high,endogenous,116,283061,0.1,-3.2825
cooperative,high,endogenous,117,970343,0.1,-2.8916
cooperative,high,endogenous,118,671089,0.0333,-2.5197
cooperative,high,endogenous,119,721591,0.0333,-3.7942
cooperative,high,endogenous,120,584005,0.1,-2.9924
cooperative,high,endogenous,121,230284,0.0667,-3.0498
cooperative,high,endogenous,122,717871,0.0333,-3.0757
cooperative,high,endogenous,123,340036,0.1333,-3.4002
cooperative,high,endogenous,124,883795,0.0667,-2.7541
cooperative,high,endogenous,125,805636,0.0667,-4.5202
cooperative,high,endogenous,126,813695,0.0667,-3.5697
cooperative,high,endogenous,127,58656,0.1333,-6.039
cooperative,high,endogenous,128,240175,0.1333,-4.2832
cooperative,high,endogenous,129,861723,0.1333,-0.8902
cooperative,high,endogenous,130,33660,0.0667,-3.6968
cooperative,high,endogenous,131,844152,0.3333,0.8353
cooperative,high,endogenous,132,330777,0.1333,-3.6703
cooperative,high,endogenous,133,420652,0.0667,-2.9503
cooperative,high,endogenous,134,280747,0.1333,-2.4978
cooperative,high,endogenous,135,69404,0.0667,-4.707
cooperative,high,endogenous,136,221232,0.1333,-3.5565
cooperative,high,endogenous,137,957493,0.0667,-3.91
cooperative,high,endogenous,138,988713,0.2333,-2.9295
cooperative,high,endogenous,139,594732,0.2667,-2.6437
cooperative,high,endogenous,140,918939,0.1333,-1.8893
cooperative,high,endogenous,141,752788,0.1667,-1.53
cooperative,high,endogenous,142,329964,0.1,-5.371
cooperative,high,endogenous,143,222956,0.0667,-1.9742
cooperative,high,endogenous,144,687278,0.0333,-3.6951
cooperative,high,endogenous,145,523482,0.1333,-4.0387
cooperative,high,endogenous,146,414851,0.0333,-3.6838
cooperative,high,endogenous,147,927658,0.1333,-4.6299
cooperative,high,endogenous,148,958973,0.0333,-2.4058
cooperative,high,endogenous,149,674080,0.0667,-2.3456
cooperative,high,endogenous,150,481142,0.1667,-3.5792
cooperative,high,endogenous,151,149812,0.1667,-3.0605
cooperative,high,endogenous,152,277747,0.1333,-0.8636
cooperative,high,endogenous,153,146414,0.0667,-2.9937
cooperative,high,endogenous,154,258608,0.1,1.5236
cooperative,high,endogenous,155,781178,0.0667,-2.1355
cooperative,high,endogenous,156,588638,0.1333,-3.9295
cooperative,high,endogenous,157,565159,0.0667,-3.8752
cooperative,high,endogenous,158,275505,0.1667,-3.6154
cooperative,high,endogenous,159,783301,0.1667,-1.6989
cooperative,high,endogenous,160,612983,0.2,-3.0324
cooperative,high,endogenous,161,449246,0.2,-1.7524
cooperative,high,endogenous,162,941436,0.1,-3.4467
cooperative,high,endogenous,163,611879,0.0667,-1.7079
cooperative,high,endogenous,164,418802,0.0667,-4.046
cooperative,high,endogenous,165,379581,0.1,-2.7617
cooperative,high,endogenous,166,229975,0.0667,-4.4466
cooperative,high,endogenous,167,145052,0.1667,-4.1543
cooperative,high,endogenous,168,534278,0.0333,-2.0914
cooperative,high,endogenous,169,517489,0.1,-2.9055
cooperative,high,endogenous,170,95326,0.2667,-1.7558
cooperative,high,endogenous,171,792496,0.1,-4.9757
cooperative,high,endogenous,172,49406,0.0333,-5.0856
cooperative,high,endogenous,173,902932,0.0667,-1.8316
cooperative,high,endogenous,174,114976,0.1,-3.9989
cooperative,high,endogenous,175,160266,0.0667,-4.5963
cooperative,high,endogenous,176,657925,0.2,0.4481
cooperative,high,endogenous,177,167754,0.2667,-2.2397
cooperative,high,endogenous,178,830556,0.1,-2.6372
cooperative,high,endogenous,179,713537,0.2667,1.8712
cooperative,high,endogenous,180,442667,0.2333,2.6057
cooperative,high,endogenous,181,625381,0.1333,0.5893
cooperative,high,endogenous,182,66614,0.1333,-1.9858
cooperative,high,endogenous,183,403458,0.0667,-4.2617
cooperative,high,endogenous,184,400157,0.2,-2.7483
cooperative,high,endogenous,185,624835,0.1333,-2.2273
cooperative,high,endogenous,186,490786,0.1,-2.2422
cooperative,high,endogenous,187,554817,0.2,-3.0418
cooperative,high,endogenous,188,263627,0.1667,-2.9127
cooperative,high,endogenous,189,580100,0.1667,-3.2853
cooperative,high,endogenous,190,902593,0.1,-3.621
cooperative,high,endogenous,191,988211,0.1,-4.1166
cooperative,high,endogenous,192,12039,0.1333,-3.6461
cooperative,high,endogenous,193,713329,0.2,-3.0238
cooperative,high,endogenous,194,755732,0.0667,-1.8982
cooperative,high,endogenous,195,120117,0.1,-2.0185
cooperative,high,endogenous,196,714826,0.1,-3.7066
cooperative,high,endogenous,197,927768,0.1667,-1.0758
cooperative,high,endogenous,198,563055,0.0667,-2.0567
cooperative,high,endogenous,199,787353,0.1667,-2.1997
cooperative,high,exogenous,0,670488,1.0,-34.3441
cooperative,high,exogenous,1,116740,1.0,-18.0574
cooperative,high,exogenous,2,26226,1.0,-26.3904
cooperative,high,exogenous,3,777573,1.0,-30.9905
cooperative,high,exogenous,4,288390,1.0,-17.4578
cooperative,high,exogenous,5,256788,1.0,-44.4979
cooperative,high,exogenous,6,234054,1.0,-46.1632
cooperative,high,exogenous,7,146317,1.0,-25.9458
cooperative,high,exogenous,8,772247,1.0,-25.3076
cooperative,high,exogenous,9,107474,1.0,-31.7725
cooperative,high,exogenous,10,709571,1.0,-15.2014
cooperative,high,exogenous,11,776647,1.0,-32.7766
cooperative,high,exogenous,12,935519,1.0,-42.7882
cooperative,high,exogenous,13,571859,1.0,-29.1665
cooperative,high,exogenous,14,91162,1.0,-38.5958
cooperative,high,exogenous,15,619177,1.0,-53.5028
cooperative,high,exogenous,16,442418,1.0,-34.4147
cooperative,high,exogenous,17,33327,1.0,-36.3647
cooperative,high,exogenous,18,31245,1.0,-21.1998
cooperative,high,exogenous,19,98247,1.0,-24.4438
cooperative,high,exogenous,20,229259,1.0,-29.6203
cooperative,high,exogenous,21,243963,1.0,-40.3641
cooperative,high,exogenous,22,529904,1.0,-33.882
cooperative,high,exogenous,23,631263,1.0,-22.7421
cooperative,high,exogenous,24,27825,1.0,-56.9138
cooperative,high,exogenous,25,588509,1.0,-33.6359
cooperative,high,exogenous,26,208497,1.0,-39.9728
cooperative,high,exogenous,27,750801,1.0,-20.3779
cooperative,high,exogenous,28,681454,1.0,-20.9488
cooperative,high,exogenous,29,735393,1.0,-34.0539
cooperative,high,exogenous,30,571413,1.0,-34.5618
cooperative,high,exogenous,31,439899,1.0,-11.6698
cooperative,high,exogenous,32,231149,1.0,-54.5327
cooperative,high,exogenous,33,471030,1.0,-35.2715
cooperative,high,exogenous,34,617890,1.0,-36.2864
cooperative,high,exogenous,35,291705,1.0,-8.7353
cooperative,high,exogenous,36,848750,1.0,-32.8217
cooperative,high,exogenous,37,911528,1.0,-31.2657
cooperative,high,exogenous,38,6815,1.0,-43.9287
cooperative,high,exogenous,39,795668,1.0,-14.5197
cooperative,high,exogenous,40,844963,1.0,-34.4697
cooperative,high,exogenous,41,167415,1.0,-34.4767
cooperative,high,exogenous,42,732053,1.0,-21.2469
cooperative,high,exogenous,43,443144,1.0,-35.2201
cooperative,high,exogenous,44,356779,1.0,-28.7804
cooperative,high,exogenous,45,291370,1.0,-14.5057
cooperative,high,exogenous,46,163033,1.0,-34.8105
cooperative,high,exogenous,47,225773,1.0,-29.7582
cooperative,high,exogenous,48,800582,1.0,-16.2217
cooperative,high,exogenous,49,352945,1.0,-32.919
cooperative,high,exogenous,50,107176,1.0,-16.5825
cooperative,high,exogenous,51,97252,1.0,-31.4123
cooperative,high,exogenous,52,398383,1.0,-37.0167
cooperative,high,exogenous,53,101415,1.0,-51.1244
cooperative,high,exogenous,54,376418,1.0,-28.0561
cooperative,high,exogenous,55,888663,1.0,-39.2981
cooperative,high,exogenous,56,360664,1.0,-32.8719
cooperative,high,exogenous,57,633053,1.0,-27.8747
cooperative,high,exogenous,58,277371,1.0,-32.8656
cooperative,high,exogenous,59,846336,1.0,-31.6073
cooperative,high,exogenous,60,45562,1.0,-37.3114
cooperative,high,exogenous,61,765180,1.0,-34.7519
cooperative,high,exogenous,62,481742,1.0,-34.8311
cooperative,high,exogenous,63,562276,1.0,-40.3784
cooperative,high,exogenous,64,130890,1.0,-28.4185
cooperative,high,exogenous,65,967097,1.0,-31.3565
cooperative,high,exogenous,66,396923,1.0,-46.6444
cooperative,high,exogenous,67,82628,1.0,-11.4729
cooperative,high,exogenous,68,578857,1.0,-27.1247
cooperative,high,exogenous,69,307420,1.0,-28.3118
cooperative,high,exogenous,70,869694,1.0,-16.3688
cooperative,high,exogenous,71,659177,1.0,-44.2408
cooperative,high,exogenous,72,648565,1.0,-55.7527
cooperative,high,exogenous,73,928464,1.0,-42.353
cooperative,high,exogenous,74,903566,1.0,-48.2543
cooperative,high,exogenous,75,379202,1.0,-26.0908
cooperative,high,exogenous,76,605398,1.0,-22.7558
cooperative,high,exogenous,77,201630,1.0,-46.7754
cooperative,high,exogenous,78,738798,1.0,-43.9892
cooperative,high,exogenous,79,72934,1.0,-31.744
cooperative,high,exogenous,80,48051,1.0,-16.0374
cooperative,high,exogenous,81,693385,1.0,-40.6539
cooperative,high,exogenous,82,238969,1.0,-32.0713
cooperative,high,exogenous,83,810621,1.0,-45.4612
cooperative,high,exogenous,84,303446,1.0,-16.4884
cooperative,high,exogenous,85,83668,1.0,-41.0445
cooperative,high,exogenous,86,896866,1.0,-21.2282
cooperative,high,exogenous,87,244099,1.0,-26.3784
cooperative,high,exogenous,88,908574,1.0,-40.6429
cooperative,high,exogenous,89,105908,1.0,-33.4178
cooperative,high,exogenous,90,398592,1.0,-34.9689
cooperative,high,exogenous,91,291477,1.0,-26.9834
cooperative,high,exogenous,92,475436,1.0,-36.4817
cooperative,high,exogenous,93,666564,1.0,-14.7036
cooperative,high,exogenous,94,874629,1.0,-15.6245
cooperative,high,exogenous,95,382555,1.0,-41.1599
cooperative,high,exogenous,96,170556,1.0,-27.6315
cooperative,high,exogenous,97,388163,1.0,-40.6434
cooperative,high,exogenous,98,372529,1.0,-13.2533
cooperative,high,exogenous,99,219685,1.0,-20.248
cooperative,high,exogenous,100,702730,1.0,-35.6429
cooperative,high,exogenous,101,279947,1.0,-27.2242
cooperative,high,exogenous,102,735912,1.0,-28.6569
cooperative,high,exogenous,103,982154,1.0,-20.2597
cooperative,high,exogenous,104,716752,1.0,-35.4122
cooperative,high,exogenous,105,679515,1.0,-33.9272
cooperative,high,exogenous,106,74871,1.0,-29.5341
cooperative,high,exogenous,107,638721,1.0,-36.9284
cooperative,high,exogenous,108,665823,1.0,-50.8087
cooperative,high,exogenous,109,179452,1.0,-37.9538
cooperative,high,exogenous,110,560087,1.0,-17.3218
cooperative,high,exogenous,111,764545,1.0,-24.7034
cooperative,high,exogenous,112,256703,1.0,-45.9005
cooperative,high,exogenous,113,171340,1.0,-32.3499
cooperative,high,exogenous,114,484715,1.0,-22.6324
cooperative,high,exogenous,115,397888,1.0,-14.0497
cooperative,high,exogenous,116,283061,1.0,-37.3104
cooperative,high,exogenous,117,970343,1.0,-30.6348
cooperative,high,exogenous,118,671089,1.0,-25.7405
cooperative,high,exogenous,119,721591,1.0,-49.2288
cooperative,high,exogenous,120,584005,1.0,-32.2442
cooperative,high,exogenous,121,230284,1.0,-40.4806
cooperative,high,exogenous,122,717871,1.0,-21.6384
cooperative,high,exogenous,123,340036,1.0,-36.7291
cooperative,high,exogenous,124,883795,1.0,-31.1537
cooperative,high,exogenous,125,805636,1.0,-41.8618
cooperative,high,exogenous,126,813695,1.0,-30.9507
cooperative,high,exogenous,127,58656,1.0,-43.2583
cooperative,high,exogenous,128,240175,1.0,-54.7928
cooperative,high,exogenous,129,861723,1.0,-18.078
cooperative,high,exogenous,130,33660,1.0,-37.7231
cooperative,high,exogenous,131,844152,1.0,-20.2339
cooperative,high,exogenous,132,330777,1.0,-37.6647
cooperative,high,exogenous,133,420652,1.0,-30.1752
cooperative,high,exogenous,134,280747,1.0,-29.7807
cooperative,high,exogenous,135,69404,1.0,-50.452
cooperative,high,exogenous,136,221232,1.0,-42.1325
cooperative,high,exogenous,137,957493,1.0,-41.2391
cooperative,high,exogenous,138,988713,1.0,-38.4437
cooperative,high,exogenous,139,594732,1.0,-29.9559
cooperative,high,exogenous,140,918939,1.0,-25.072
cooperative,high,exogenous,141,752788,1.0,-30.0936
cooperative,high,exogenous,142,329964,1.0,-47.3734
cooperative,high,exogenous,143,222956,1.0,-24.0093
cooperative,high,exogenous,144,687278,1.0,-30.7524
cooperative,high,exogenous,145,523482,1.0,-42.5839
cooperative,high,exogenous,146,414851,1.0,-45.5413
cooperative,high,exogenous,147,927658,1.0,-44.1852
cooperative,high,exogenous,148,958973,1.0,-28.1166
cooperative,high,exogenous,149,674080,1.0,-25.0955
cooperative,high,exogenous,150,481142,1.0,-42.697
cooperative,high,exogenous,151,149812,1.0,-30.4465
cooperative,high,exogenous,152,277747,1.0,-27.5456
cooperative,high,exogenous,153,146414,1.0,-35.4253
cooperative,high,exogenous,154,258608,1.0,-8.185
cooperative,high,exogenous,155,781178,1.0,-28.5739
cooperative,high,exogenous,156,588638,1.0,-30.4788
cooperative,high,exogenous,157,565159,1.0,-51.4121
cooperative,high,exogenous,158,275505,1.0,-32.9846
cooperative,high,exogenous,159,783301,1.0,-24.9979
cooperative,high,exogenous,160,612983,1.0,-33.1692
cooperative,high,exogenous,161,449246,1.0,-26.0815
cooperative,high,exogenous,162,941436,1.0,-33.811
cooperative,high,exogenous,163,611879,1.0,-23.8775
cooperative,high,exogenous,164,418802,1.0,-34.0503
cooperative,high,exogenous,165,379581,1.0,-22.9792
cooperative,high,exogenous,166,229975,1.0,-43.7274
cooperative,high,exogenous,167,145052,1.0,-35.9229
cooperative,high,exogenous,168,534278,1.0,-18.8047
cooperative,high,exogenous,169,517489,1.0,-32.2027
cooperative,high,exogenous,170,95326,1.0,-28.3086
cooperative,high,exogenous,171,792496,1.0,-56.109
cooperative,high,exogenous,172,49406,1.0,-50.6484
cooperative,high,exogenous,173,902932,1.0,-28.6625
cooperative,high,exogenous,174,114976,1.0,-40.6225
cooperative,high,exogenous,175,160266,1.0,-37.9927
cooperative,high,exogenous,176,657925,1.0,-18.243
cooperative,high,exogenous,177,167754,1.0,-27.9239
cooperative,high,exogenous,178,830556,1.0,-27.9518
cooperative,high,exogenous,179,713537,1.0,-10.7596
cooperative,high,exogenous,180,442667,1.0,-14.4966
cooperative,high,exogenous,181,625381,1.0,-19.2156
cooperative,high,exogenous,182,66614,1.0,-26.1314
cooperative,high,exogenous,183,403458,1.0,-31.2587
cooperative,high,exogenous,184,400157,1.0,-30.4192
cooperative,high,exogenous,185,624835,1.0,-36.6662
cooperative,high,exogenous,186,490786,1.0,-26.7087
cooperative,high,exogenous,187,554817,1.0,-31.7666
cooperative,high,exogenous,188,263627,1.0,-34.2063
cooperative,high,exogenous,189,580100,1.0,-41.3226
cooperative,high,exogenous,190,902593,1.0,-29.2512
cooperative,high,exogenous,191,988211,1.0,-40.1082
cooperative,high,exogenous,192,12039,1.0,-34.7573
cooperative,high,exogenous,193,713329,1.0,-33.7112
cooperative,high,exogenous,194,755732,1.0,-21.4431
cooperative,high,exogenous,195,120117,1.0,-25.3975
cooperative,high,exogenous,196,714826,1.0,-44.1302
cooperative,high,exogenous,197,927768,1.0,-21.11
cooperative,high,exogenous,198,563055,1.0,-20.056
cooperative,high,exogenous,199,787353,1.0,-35.8643
supplier_training,high,endogenous,0,670488,0.5667,52.6056
supplier_training,high,endogenous,1,116740,0.6,47.0256
supplier_training,high,endogenous,2,26226,0.3,27.7271
supplier_training,high,endogenous,3,777573,0.3667,33.3545
supplier_training,high,endogenous,4,288390,0.4333,43.452
